mass (g),year,reclat,reclong
7.4,1/1/86 0:00,-84.27412,161.67724
10,1/1/86 0:00,-84.27311,161.36876
24.1,1/1/86 0:00,-84.27386,161.68599
51.9,1/1/86 0:00,-84.27426,161.67644
9.7,1/1/86 0:00,-84.27403,161.67978
15.1,1/1/86 0:00,-84.2741,161.6779
9.3,1/1/86 0:00,-84.24547,161.39332
29.8,1/1/86 0:00,-84.27628,161.65134
2209.1,1/1/86 0:00,-84.25413,161.35013
15,1/1/86 0:00,-84.26703,161.41027
24.8,1/1/86 0:00,-84.27642,161.65011
4.6,1/1/86 0:00,-84.26731,161.42471
13.7,1/1/86 0:00,-84.26626,161.39601
2.5,1/1/86 0:00,-84.26733,161.42405
4.9,1/1/86 0:00,-84.24519,161.39823
6.2,1/1/86 0:00,-84.27674,161.64402
134.2,1/1/86 0:00,-84.29822,161.29944
24.7,1/1/86 0:00,-84.27594,161.65786
45.2,1/1/86 0:00,-84.27593,161.65789
84.6,1/1/86 0:00,-84.276,161.65706
25.3,1/1/86 0:00,-84.26657,161.39826
22.5,1/1/86 0:00,-84.26583,161.40174
7.6,1/1/86 0:00,-84.24642,161.38596
43.9,1/1/86 0:00,-84.29543,161.3217
30,1/1/86 0:00,-84.29179,161.29519
10.4,1/1/86 0:00,-84.27625,161.65214
9.6,1/1/86 0:00,-84.27625,161.65207
32.9,1/1/86 0:00,-84.27579,161.65905
24.1,1/1/86 0:00,-84.2737,161.69159
6.1,1/1/86 0:00,-84.26714,161.39023
65.1,1/1/86 0:00,-84.27515,161.35505
33.9,1/1/86 0:00,-84.23498,161.55462
4.3,1/1/86 0:00,-84.24323,161.41322
32.4,1/1/86 0:00,-84.27455,161.40126
267.3,1/1/86 0:00,-84.23535,161.43986
8,1/1/86 0:00,-84.2476,161.44308
6.4,1/1/86 0:00,-84.25044,161.42372
0.3,1/1/86 0:00,-84.25044,161.42376
42.7,1/1/86 0:00,-84.27116,161.35147
7.2,1/1/86 0:00,-84.25447,161.40868
23.4,1/1/86 0:00,-84.26857,161.34523
46.3,1/1/86 0:00,-84.27189,161.35412
14.1,1/1/86 0:00,-84.23923,161.44448
21.6,1/1/86 0:00,-84.27542,161.34441
49.7,1/1/86 0:00,-84.24344,161.43724
1.4,1/1/86 0:00,-84.23195,161.48472
1.9,1/1/86 0:00,-84.23197,161.45583
21.1,1/1/86 0:00,-84.2701,161.35767
3.6,1/1/86 0:00,-84.23213,161.47837
15.7,1/1/86 0:00,-84.26756,161.3631
89.3,1/1/86 0:00,-84.24792,161.53479
13.5,1/1/86 0:00,-84.24278,161.41831
7.7,1/1/86 0:00,-84.24443,161.41022
17.2,1/1/86 0:00,-84.23546,161.53559
21.5,1/1/86 0:00,-84.24331,161.41815
13.2,1/1/86 0:00,-84.24447,161.40879
21.1,1/1/86 0:00,-84.27121,161.35133
12.6,1/1/86 0:00,-84.23546,161.44099
25,1/1/86 0:00,-84.24333,161.43806
26.4,1/1/86 0:00,-84.23433,161.54226
65.3,1/1/86 0:00,-84.29389,161.32657
16.1,1/1/86 0:00,-84.24938,161.42692
41.2,1/1/86 0:00,-84.24942,161.42911
50.1,1/1/86 0:00,-84.25435,161.40881
4,1/1/87 0:00,-84.34355,161.36389
6.9,1/1/87 0:00,-84.36388,161.27977
2.1,1/1/87 0:00,-84.34375,161.37554
208.4,1/1/87 0:00,-84.36015,161.31654
17.7,1/1/87 0:00,-84.34415,161.40939
269.5,1/1/87 0:00,-84.28333,161.08333
3.2,1/1/87 0:00,-84.34449,161.47054
1.4,1/1/87 0:00,-84.34255,161.35696
50.5,1/1/87 0:00,-84.35688,161.29148
2.6,1/1/87 0:00,-84.34037,161.40075
1,1/1/87 0:00,-84.34415,161.46675
1.1,1/1/87 0:00,-84.34541,161.4778
0.2,1/1/87 0:00,-84.34415,161.46674
8.8,1/1/87 0:00,-84.25364,161.35908
1.3,1/1/87 0:00,-84.34489,161.47413
16.8,1/1/87 0:00,-84.28333,161.08333
1.3,1/1/87 0:00,-84.34415,161.46676
1.2,1/1/87 0:00,-84.34665,161.48015
0.5,1/1/87 0:00,-84.34738,161.48221
1.9,1/1/87 0:00,-84.34492,161.47161
0.5,1/1/87 0:00,-84.34472,161.47056
75.4,1/1/87 0:00,-84.34387,161.29695
14,1/1/87 0:00,-84.25403,161.40301
0.9,1/1/87 0:00,-84.34658,161.32478
22.7,1/1/87 0:00,-84.25304,161.39896
0.8,1/1/87 0:00,-84.34868,161.39783
1.2,1/1/87 0:00,-84.34391,161.3776
4026.6,1/1/87 0:00,-84.28333,161.08333
7986.5,1/1/87 0:00,-84.28333,161.08333
1315.1,1/1/87 0:00,-84.34704,161.34955
1581.8,1/1/87 0:00,-84.3403,161.40292
1264.2,1/1/87 0:00,-84.28333,161.08333
734.8,1/1/87 0:00,-84.28333,161.08333
413.3,1/1/87 0:00,-84.37804,161.12475
224.5,1/1/87 0:00,-84.34819,161.36359
232.2,1/1/87 0:00,-84.28333,161.08333
428.2,1/1/87 0:00,-84.35558,161.30681
309.4,1/1/87 0:00,-84.35363,161.35933
418.2,1/1/87 0:00,-84.34866,161.39599
181.6,1/1/87 0:00,-84.27265,161.71794
212.1,1/1/87 0:00,-84.36776,161.25817
201.8,1/1/87 0:00,-84.28333,161.08333
534.8,1/1/87 0:00,-84.34629,161.28953
245.1,1/1/87 0:00,-84.36734,161.25271
440.2,1/1/87 0:00,-84.36628,161.20142
455.7,1/1/87 0:00,-84.35317,161.42588
277.6,1/1/87 0:00,-84.35073,161.32162
309.7,1/1/87 0:00,-84.35338,161.35777
129.7,1/1/87 0:00,-84.34682,161.32187
0.6,1/1/87 0:00,-84.348,161.4824
2.8,1/1/87 0:00,-84.25388,161.4806
0.4,1/1/87 0:00,-84.34673,161.47977
5.8,1/1/87 0:00,-84.25427,161.47107
150,1/1/87 0:00,-84.38052,162.03964
0.1,1/1/87 0:00,-84.34532,161.47809
0.4,1/1/87 0:00,-84.34665,161.32562
7.3,1/1/87 0:00,-84.25395,161.35338
13.2,1/1/87 0:00,-84.34627,161.46862
0.8,1/1/87 0:00,-84.34781,161.48251
14,1/1/87 0:00,-84.26002,161.36496
24,1/1/87 0:00,-84.25424,161.36028
25,1/1/87 0:00,-84.25397,161.37394
6.7,1/1/87 0:00,-84.2536,161.38995
6.1,1/1/87 0:00,-84.2533,161.38804
7.2,1/1/87 0:00,-84.25429,161.3866
30.1,1/1/87 0:00,-84.25485,161.38506
10.3,1/1/87 0:00,-84.25415,161.38611
2.6,1/1/87 0:00,-84.25501,161.43314
5.3,1/1/87 0:00,-84.25388,161.38958
11.1,1/1/87 0:00,-84.25418,161.38986
13.3,1/1/87 0:00,-84.25388,161.37425
12.8,1/1/87 0:00,-84.2544,161.39124
13.7,1/1/87 0:00,-84.25297,161.38359
51.7,1/1/87 0:00,-84.25315,161.37159
8.4,1/1/87 0:00,-84.25435,161.38585
6.2,1/1/87 0:00,-84.25297,161.38362
5.2,1/1/87 0:00,-84.2532,161.38091
10.6,1/1/87 0:00,-84.25404,161.38367
24.3,1/1/87 0:00,-84.2533,161.39064
14.3,1/1/87 0:00,-84.25331,161.38968
82.9,1/1/87 0:00,-84.25393,161.38384
8.5,1/1/87 0:00,-84.25361,161.37072
9.3,1/1/87 0:00,-84.25442,161.36757
8,1/1/87 0:00,-84.25428,161.38454
23,1/1/87 0:00,-84.25319,161.39534
12.7,1/1/87 0:00,-84.25384,161.40019
6.8,1/1/87 0:00,-84.25477,161.41271
12.5,1/1/87 0:00,-84.3405,161.39529
4,1/1/87 0:00,-84.34436,161.46749
15.3,1/1/87 0:00,-84.34426,161.41092
7,1/1/87 0:00,-84.2533,161.41061
2.6,1/1/87 0:00,-84.34026,161.40309
75.3,1/1/87 0:00,-84.35064,161.38614
2.6,1/1/87 0:00,-84.34494,161.41295
4.3,1/1/87 0:00,-84.34436,161.46748
11.6,1/1/87 0:00,-84.25429,161.39843
2.4,1/1/87 0:00,-84.25309,161.40077
0.6,1/1/87 0:00,-84.34527,161.30434
15.8,1/1/87 0:00,-84.25369,161.40946
9.6,1/1/87 0:00,-84.34184,161.40539
15.9,1/1/87 0:00,-84.25403,161.39633
81.6,1/1/87 0:00,-84.34434,161.37806
20.4,1/1/87 0:00,-84.25423,161.39817
7.3,1/1/87 0:00,-84.25312,161.39355
0.9,1/1/87 0:00,-84.25416,161.40847
12.3,1/1/87 0:00,-84.25328,161.40596
8,1/1/87 0:00,-84.25469,161.4102
97.8,1/1/87 0:00,-84.36326,161.26607
3.1,1/1/87 0:00,-84.36538,161.36975
30.4,1/1/87 0:00,-84.25321,161.39572
6.6,1/1/87 0:00,-84.25419,161.40837
6.7,1/1/87 0:00,-84.25377,161.40002
27.2,1/1/87 0:00,-84.36589,161.18416
12,1/1/87 0:00,-84.25369,161.40591
6.3,1/1/87 0:00,-84.25385,161.40095
3.8,1/1/87 0:00,-84.2546,161.419
2.1,1/1/87 0:00,-84.25328,161.42077
43.9,1/1/87 0:00,-84.25356,161.40979
3.7,1/1/87 0:00,-84.25397,161.4394
4.3,1/1/87 0:00,-84.25489,161.46072
15.8,1/1/87 0:00,-84.25363,161.46833
12.7,1/1/87 0:00,-84.25344,161.43918
18.5,1/1/87 0:00,-84.25366,161.41427
10.2,1/1/87 0:00,-84.25476,161.45524
2.4,1/1/87 0:00,-84.25423,161.44968
9.6,1/1/87 0:00,-84.25411,161.42881
11,1/1/87 0:00,-84.25426,161.45519
4,1/1/87 0:00,-84.25435,161.41602
20.7,1/1/87 0:00,-84.25359,161.40915
4.9,1/1/87 0:00,-84.25345,161.41661
2.4,1/1/87 0:00,-84.25453,161.42763
7.7,1/1/87 0:00,-84.25443,161.41696
7.9,1/1/87 0:00,-84.35573,161.3572
4.1,1/1/87 0:00,-84.35934,161.37322
112.9,1/1/87 0:00,-84.34934,161.32419
22.3,1/1/87 0:00,-84.27242,161.72012
9.7,1/1/87 0:00,-84.34528,161.37865
2,1/1/87 0:00,-84.34646,161.32724
5.7,1/1/87 0:00,-84.36245,161.37431
42.5,1/1/87 0:00,-84.36293,161.22363
2.1,1/1/87 0:00,-84.34235,161.26095
16.8,1/1/87 0:00,-84.34666,161.27397
21.5,1/1/87 0:00,-84.3558,161.30629
0.6,1/1/87 0:00,-84.34518,161.30575
34.1,1/1/87 0:00,-84.36207,161.37196
61.4,1/1/87 0:00,-84.3585,161.39491
54,1/1/87 0:00,-84.36025,161.22818
0.5,1/1/87 0:00,-84.34383,161.37702
19.4,1/1/87 0:00,-84.34853,161.32502
28.9,1/1/87 0:00,-84.36508,161.37478
0.3,1/1/87 0:00,-84.34634,161.25089
0.6,1/1/87 0:00,-84.34525,161.37866
20,1/1/87 0:00,-84.34176,161.2433
35.3,1/1/87 0:00,-84.34808,161.32439
0.3,1/1/87 0:00,-84.35703,161.36291
0.7,1/1/87 0:00,-84.34653,161.34114
5,1/1/87 0:00,-84.34273,161.39884
122.7,1/1/87 0:00,-84.36777,161.29976
1.4,1/1/87 0:00,-84.34408,161.43646
169.8,1/1/87 0:00,-84.36976,161.22536
0.2,1/1/87 0:00,-84.34664,161.32782
95.6,1/1/87 0:00,-84.35432,161.19974
93.2,1/1/87 0:00,-84.354,161.38306
45.1,1/1/87 0:00,-84.3479,161.4431
101.5,1/1/87 0:00,-84.35231,161.20166
127.4,1/1/87 0:00,-84.35436,161.13518
34.2,1/1/87 0:00,-84.34674,161.32979
12.2,1/1/87 0:00,-84.34434,161.46808
4.9,1/1/87 0:00,-84.27465,161.40475
36.6,1/1/87 0:00,-84.27162,161.38952
38.3,1/1/87 0:00,-84.28333,161.08333
60.1,1/1/87 0:00,-84.34858,161.40691
57.9,1/1/87 0:00,-84.27345,161.70253
47.2,1/1/87 0:00,-84.27339,161.70039
5.4,1/1/87 0:00,-84.27329,161.70185
27.4,1/1/87 0:00,-84.27337,161.70274
6.3,1/1/87 0:00,-84.27247,161.71967
11,1/1/87 0:00,-84.2725,161.71705
30.6,1/1/87 0:00,-84.27255,161.718
24.1,1/1/87 0:00,-84.25366,161.40634
6.7,1/1/87 0:00,-84.27332,161.70061
24,1/1/87 0:00,-84.28333,161.08333
24.6,1/1/87 0:00,-84.2725,161.71975
57.7,1/1/87 0:00,-84.34881,161.44719
22.1,1/1/87 0:00,-84.34675,161.32205
83.3,1/1/87 0:00,-84.37997,161.18202
10.4,1/1/87 0:00,-84.27357,161.69559
47.2,1/1/87 0:00,-84.27322,161.70356
113.7,1/1/87 0:00,-84.27357,161.69601
17.1,1/1/87 0:00,-84.38407,162.09283
19.5,1/1/87 0:00,-84.2732,161.69924
20.8,1/1/87 0:00,-84.27257,161.71645
20.7,1/1/87 0:00,-84.27359,161.69498
47.7,1/1/87 0:00,-84.27341,161.70262
51.3,1/1/87 0:00,-84.2726,161.71632
6.3,1/1/87 0:00,-84.27234,161.72048
40.2,1/1/87 0:00,-84.27342,161.69847
34.5,1/1/87 0:00,-84.28333,161.08333
53.6,1/1/87 0:00,-84.34524,161.41005
119.5,1/1/87 0:00,-84.3724,161.1059
7.7,1/1/87 0:00,-84.2726,161.71641
56.1,1/1/87 0:00,-84.34223,161.42208
0.4,1/1/87 0:00,-84.34242,161.25252
26.3,1/1/87 0:00,-84.27294,161.71018
7.3,1/1/87 0:00,-84.27265,161.71679
25.6,1/1/87 0:00,-84.27284,161.71344
0.8,1/1/87 0:00,-84.34513,161.30576
21.5,1/1/87 0:00,-84.27242,161.71902
6.7,1/1/87 0:00,-84.34234,161.25139
15.1,1/1/87 0:00,-84.34411,161.19458
51.9,1/1/87 0:00,-84.27268,161.71756
110.3,1/1/87 0:00,-84.3704,161.3181
149.3,1/1/87 0:00,-84.36419,161.32061
9.1,1/1/87 0:00,-84.27297,161.71039
1.1,1/1/87 0:00,-84.3732,161.20289
2.4,1/1/87 0:00,-84.357,161.36443
175.1,1/1/87 0:00,-84.35632,161.32918
75.1,1/1/87 0:00,-84.35516,161.36864
23.1,1/1/87 0:00,-84.34201,161.39314
36.6,1/1/87 0:00,-84.27281,161.7129
34.2,1/1/87 0:00,-84.36199,161.29308
1.1,1/1/87 0:00,-84.34417,161.466
23.5,1/1/87 0:00,-84.27275,161.71594
1.9,1/1/87 0:00,-84.34651,161.3197
3.6,1/1/87 0:00,-84.34221,161.39347
44.3,1/1/87 0:00,-84.27288,161.71293
0.5,1/1/87 0:00,-84.34563,161.31058
17.3,1/1/87 0:00,-84.27283,161.7127
34.8,1/1/87 0:00,-84.27281,161.71292
35.6,1/1/87 0:00,-84.35382,161.42945
27.5,1/1/87 0:00,-84.35991,161.16657
31.3,1/1/87 0:00,-84.34187,161.39352
67.6,1/1/87 0:00,-84.35864,161.39523
13.8,1/1/87 0:00,-84.28333,161.08333
3.1,1/1/87 0:00,-84.34145,161.4094
1.7,1/1/87 0:00,-84.34038,161.40096
0.7,1/1/87 0:00,-84.34417,161.46599
0.6,1/1/87 0:00,-84.34604,161.31273
3.9,1/1/87 0:00,-84.27303,161.70791
12.8,1/1/87 0:00,-84.28333,161.08333
39.7,1/1/87 0:00,-84.27261,161.71609
6.6,1/1/87 0:00,-84.2724,161.71903
13.5,1/1/87 0:00,-84.27249,161.71793
55,1/1/87 0:00,-84.27234,161.72047
9.6,1/1/87 0:00,-84.34249,161.25522
37,1/1/87 0:00,-84.27247,161.71806
89.1,1/1/87 0:00,-84.27271,161.71523
15.9,1/1/87 0:00,-84.27269,161.7146
67.5,1/1/87 0:00,-84.34719,161.40423
3.4,1/1/87 0:00,-84.3468,161.3442
9.4,1/1/87 0:00,-84.27251,161.71862
5,1/1/87 0:00,-84.3514,161.37662
91.1,1/1/87 0:00,-84.27326,161.70494
55.4,1/1/87 0:00,-84.27259,161.71762
25.3,1/1/87 0:00,-84.2725,161.71777
42.2,1/1/87 0:00,-84.27251,161.71766
0.9,1/1/87 0:00,-84.34186,161.24541
3.6,1/1/87 0:00,-84.2725,161.71775
48.2,1/1/87 0:00,-84.27258,161.71717
34.2,1/1/87 0:00,-84.27264,161.71623
7.7,1/1/87 0:00,-84.27262,161.71596
11.7,1/1/87 0:00,-84.27258,161.71625
89.5,1/1/87 0:00,-84.27262,161.71756
31.4,1/1/87 0:00,-84.27249,161.71814
80,1/1/87 0:00,-84.36195,161.29181
2.6,1/1/87 0:00,-84.27289,161.7124
24.9,1/1/87 0:00,-84.27307,161.70801
41,1/1/87 0:00,-84.27251,161.71789
33.3,1/1/87 0:00,-84.2724,161.71845
38.6,1/1/87 0:00,-84.28333,161.08333
0.5,1/1/87 0:00,-84.34646,161.32157
3.9,1/1/87 0:00,-84.27293,161.7105
22.5,1/1/87 0:00,-84.2727,161.71481
8.8,1/1/87 0:00,-84.27255,161.7162
30.4,1/1/87 0:00,-84.37358,161.12355
20.6,1/1/87 0:00,-84.27236,161.71826
61.4,1/1/87 0:00,-84.27289,161.71234
0.8,1/1/87 0:00,-84.34551,161.31021
3.9,1/1/87 0:00,-84.34467,161.47061
20,1/1/87 0:00,-84.36404,161.3835
44.9,1/1/88 0:00,-84.27547,161.44985
7.2,1/1/88 0:00,-84.2804,161.36849
1.7,1/1/88 0:00,-84.27467,161.37784
253.9,1/1/88 0:00,-84.24947,161.38777
27,1/1/88 0:00,-84.2816,161.34144
8.4,1/1/88 0:00,-84.27591,161.41072
17.9,1/1/88 0:00,-84.23854,161.48636
11.7,1/1/88 0:00,-84.27378,161.3755
7.1,1/1/88 0:00,-84.23579,161.47413
2,1/1/88 0:00,-84.28042,161.38763
3.8,1/1/88 0:00,-84.2477,161.42524
219.1,1/1/88 0:00,-84.27604,161.34151
466.5,1/1/88 0:00,-84.27744,161.64044
528.2,1/1/88 0:00,-84.28333,161.08333
308,1/1/88 0:00,-84.25098,161.40332
263.9,1/1/88 0:00,-84.24397,161.42497
215.1,1/1/88 0:00,-84.28793,161.32257
238,1/1/88 0:00,-84.23224,161.57817
107.3,1/1/88 0:00,-84.23202,161.57646
731,1/1/88 0:00,-84.26679,161.33674
1274.3,1/1/88 0:00,-84.24974,161.38359
8,1/1/88 0:00,-84.28333,161.08333
23.1,1/1/88 0:00,-84.25164,161.39897
31.4,1/1/88 0:00,-84.24689,161.52939
9,1/1/88 0:00,-84.25077,161.40199
10.9,1/1/88 0:00,-84.24671,161.46114
6.7,1/1/88 0:00,-84.25132,161.40133
10.6,1/1/88 0:00,-84.23672,161.5276
35.2,1/1/88 0:00,-84.24349,161.41674
6.1,1/1/88 0:00,-84.2437,161.41893
11.2,1/1/88 0:00,-84.24692,161.45952
1.9,1/1/88 0:00,-84.24613,161.4638
7.3,1/1/88 0:00,-84.25152,161.39353
6.1,1/1/88 0:00,-84.25082,161.40318
4.1,1/1/88 0:00,-84.25155,161.39749
3.8,1/1/88 0:00,-84.24538,161.46989
4.2,1/1/88 0:00,-84.24554,161.50052
14.9,1/1/88 0:00,-84.24385,161.42425
10.6,1/1/88 0:00,-84.25098,161.40465
9.2,1/1/88 0:00,-84.24626,161.46764
7,1/1/88 0:00,-84.24533,161.42408
8.3,1/1/88 0:00,-84.24334,161.4258
7.9,1/1/88 0:00,-84.24712,161.45428
3.6,1/1/88 0:00,-84.24568,161.4447
5.5,1/1/88 0:00,-84.24553,161.43385
6.8,1/1/88 0:00,-84.24793,161.47828
3.9,1/1/88 0:00,-84.24622,161.47499
1.9,1/1/88 0:00,-84.2432,161.42401
6.2,1/1/88 0:00,-84.25092,161.40393
7.2,1/1/88 0:00,-84.25174,161.40353
0.5,1/1/88 0:00,-84.24507,161.44897
6.3,1/1/88 0:00,-84.25085,161.39477
6.1,1/1/88 0:00,-84.25173,161.39564
1.7,1/1/88 0:00,-84.24588,161.44441
3,1/1/88 0:00,-84.25152,161.39855
8.4,1/1/88 0:00,-84.24634,161.45273
66.7,1/1/88 0:00,-84.24509,161.49137
10.8,1/1/88 0:00,-84.25168,161.40149
24.6,1/1/88 0:00,-84.24292,161.42643
2.3,1/1/88 0:00,-84.24578,161.4396
8.9,1/1/88 0:00,-84.24719,161.47906
22.8,1/1/88 0:00,-84.24536,161.45055
28.9,1/1/88 0:00,-84.24527,161.40606
9.1,1/1/88 0:00,-84.24473,161.41512
7.5,1/1/88 0:00,-84.24403,161.43203
11.5,1/1/88 0:00,-84.25265,161.41543
8,1/1/88 0:00,-84.24499,161.41825
3.5,1/1/88 0:00,-84.24498,161.40753
5.5,1/1/88 0:00,-84.24539,161.4515
8.3,1/1/88 0:00,-84.2527,161.41326
32.6,1/1/88 0:00,-84.2527,161.41948
3.2,1/1/88 0:00,-84.24489,161.41421
2.2,1/1/88 0:00,-84.25306,161.39009
6.9,1/1/88 0:00,-84.24541,161.44752
4.2,1/1/88 0:00,-84.2449,161.42359
20.6,1/1/88 0:00,-84.24496,161.40661
9.7,1/1/88 0:00,-84.24546,161.42012
7,1/1/88 0:00,-84.24411,161.42107
11,1/1/88 0:00,-84.25274,161.38893
11.5,1/1/88 0:00,-84.25214,161.39776
27.2,1/1/88 0:00,-84.25286,161.39416
7.9,1/1/88 0:00,-84.24513,161.405
36.2,1/1/88 0:00,-84.25285,161.40481
7.3,1/1/88 0:00,-84.24513,161.41736
4.4,1/1/88 0:00,-84.24473,161.42959
14.3,1/1/88 0:00,-84.25245,161.40247
25.5,1/1/88 0:00,-84.2449,161.41244
7.7,1/1/88 0:00,-84.25222,161.40951
7.8,1/1/88 0:00,-84.25234,161.41725
3.5,1/1/88 0:00,-84.25267,161.38954
11.9,1/1/88 0:00,-84.25216,161.38367
3.8,1/1/88 0:00,-84.25208,161.40562
12.3,1/1/88 0:00,-84.25264,161.3956
11.9,1/1/88 0:00,-84.25284,161.38465
5.2,1/1/88 0:00,-84.25263,161.40654
9.1,1/1/88 0:00,-84.25256,161.40572
12.3,1/1/88 0:00,-84.25234,161.39705
7,1/1/88 0:00,-84.25192,161.4008
21.6,1/1/88 0:00,-84.25112,161.40629
10.9,1/1/88 0:00,-84.25259,161.36945
3.8,1/1/88 0:00,-84.23522,161.47954
11.9,1/1/88 0:00,-84.24675,161.42207
9.5,1/1/88 0:00,-84.25283,161.37754
19.6,1/1/88 0:00,-84.25533,161.40158
9,1/1/88 0:00,-84.25536,161.40218
12.6,1/1/88 0:00,-84.27698,161.353
19.8,1/1/88 0:00,-84.25248,161.38069
33.7,1/1/88 0:00,-84.25164,161.37829
25.2,1/1/88 0:00,-84.27445,161.40848
9.9,1/1/88 0:00,-84.25243,161.37108
7.4,1/1/88 0:00,-84.27448,161.40246
9.3,1/1/88 0:00,-84.2533,161.40759
17,1/1/88 0:00,-84.25332,161.39463
73.1,1/1/88 0:00,-84.25151,161.3678
7.1,1/1/88 0:00,-84.25325,161.39431
11.1,1/1/88 0:00,-84.25183,161.37509
39.4,1/1/88 0:00,-84.25244,161.35721
32.1,1/1/88 0:00,-84.25167,161.36664
15.6,1/1/88 0:00,-84.25284,161.3734
8.3,1/1/88 0:00,-84.27578,161.41066
3.8,1/1/88 0:00,-84.25256,161.36577
4.3,1/1/88 0:00,-84.25453,161.38273
23.4,1/1/88 0:00,-84.2528,161.37471
3.8,1/1/88 0:00,-84.27473,161.40813
8.8,1/1/88 0:00,-84.25303,161.4031
3.4,1/1/88 0:00,-84.26779,161.40828
17.9,1/1/88 0:00,-84.23427,161.60503
4.9,1/1/88 0:00,-84.25048,161.4421
4.5,1/1/88 0:00,-84.27719,161.38404
7.1,1/1/88 0:00,-84.28333,161.08333
3.5,1/1/88 0:00,-84.2419,161.4389
5.7,1/1/88 0:00,-84.24526,161.38972
16,1/1/88 0:00,-84.26492,161.36281
34.6,1/1/88 0:00,-84.24651,161.39562
26.1,1/1/88 0:00,-84.24555,161.40203
6.2,1/1/88 0:00,-84.24551,161.41124
5.1,1/1/88 0:00,-84.27451,161.40707
10.4,1/1/88 0:00,-84.24587,161.39983
4.9,1/1/88 0:00,-84.24548,161.41758
6.6,1/1/88 0:00,-84.2455,161.40545
53.4,1/1/88 0:00,-84.24554,161.41582
18.8,1/1/88 0:00,-84.24661,161.38584
3.4,1/1/88 0:00,-84.24567,161.42829
5,1/1/88 0:00,-84.24539,161.41212
19.7,1/1/88 0:00,-84.24646,161.39773
4.4,1/1/88 0:00,-84.24545,161.41087
1.5,1/1/88 0:00,-84.27543,161.40962
3.7,1/1/88 0:00,-84.27481,161.40899
5.9,1/1/88 0:00,-84.24608,161.40195
2.9,1/1/88 0:00,-84.27542,161.41166
1,1/1/88 0:00,-84.27496,161.40915
1.5,1/1/88 0:00,-84.27575,161.41114
19.7,1/1/88 0:00,-84.24273,161.42397
32,1/1/88 0:00,-84.24907,161.38393
22.1,1/1/88 0:00,-84.25184,161.39013
35.1,1/1/88 0:00,-84.24786,161.3768
32.8,1/1/88 0:00,-84.26271,161.34984
21.1,1/1/88 0:00,-84.25087,161.41703
22,1/1/88 0:00,-84.25069,161.40078
29.1,1/1/88 0:00,-84.2375,161.43452
79.1,1/1/88 0:00,-84.24735,161.37944
74.2,1/1/88 0:00,-84.23792,161.46094
52.3,1/1/88 0:00,-84.2377,161.4591
26.4,1/1/88 0:00,-84.24828,161.37957
59.1,1/1/88 0:00,-84.2509,161.37779
23,1/1/88 0:00,-84.24793,161.37895
100.8,1/1/88 0:00,-84.24933,161.49368
14.9,1/1/88 0:00,-84.2495,161.49332
21.4,1/1/88 0:00,-84.23933,161.44384
20,1/1/88 0:00,-84.23704,161.43765
51.3,1/1/88 0:00,-84.2421,161.42462
103.8,1/1/88 0:00,-84.24857,161.36736
111.3,1/1/88 0:00,-84.23816,161.43873
7.5,1/1/88 0:00,-84.25077,161.4139
83.8,1/1/88 0:00,-84.24236,161.44864
55.4,1/1/88 0:00,-84.2836,161.33288
18.6,1/1/88 0:00,-84.24656,161.40563
46.5,1/1/88 0:00,-84.23855,161.45615
34.7,1/1/88 0:00,-84.25125,161.38381
53,1/1/88 0:00,-84.28388,161.37213
17.5,1/1/88 0:00,-84.27162,161.36108
47.6,1/1/88 0:00,-84.2871,161.33389
45.5,1/1/88 0:00,-84.28179,161.39203
47.1,1/1/88 0:00,-84.28335,161.32949
35.4,1/1/88 0:00,-84.27532,161.35901
45.1,1/1/88 0:00,-84.27196,161.366
43.8,1/1/88 0:00,-84.28289,161.38572
131.3,1/1/88 0:00,-84.28246,161.37748
32,1/1/88 0:00,-84.27604,161.37182
39.2,1/1/88 0:00,-84.28252,161.38731
37.5,1/1/88 0:00,-84.27179,161.36451
20.5,1/1/88 0:00,-84.27985,161.34894
45.1,1/1/88 0:00,-84.2769,161.35427
36.2,1/1/88 0:00,-84.27165,161.36511
48,1/1/88 0:00,-84.27792,161.34233
71.7,1/1/88 0:00,-84.28055,161.33778
69,1/1/88 0:00,-84.28817,161.36782
56,1/1/88 0:00,-84.23379,161.58093
46.4,1/1/88 0:00,-84.28149,161.33277
36.4,1/1/88 0:00,-84.27643,161.39314
30.9,1/1/88 0:00,-84.24827,161.39649
21.3,1/1/88 0:00,-84.24796,161.41655
44,1/1/88 0:00,-84.25073,161.37956
34.4,1/1/88 0:00,-84.28813,161.37442
21.3,1/1/88 0:00,-84.24786,161.39021
30.5,1/1/88 0:00,-84.2511,161.43649
17.8,1/1/88 0:00,-84.25119,161.38519
60.9,1/1/88 0:00,-84.28749,161.37695
33.4,1/1/88 0:00,-84.24663,161.43812
47.5,1/1/88 0:00,-84.24297,161.52348
34.3,1/1/88 0:00,-84.24708,161.3911
76.5,1/1/88 0:00,-84.25054,161.38681
29.8,1/1/88 0:00,-84.24982,161.3773
13.1,1/1/88 0:00,-84.24982,161.42381
13.5,1/1/88 0:00,-84.24263,161.46527
37,1/1/88 0:00,-84.25101,161.40598
38.7,1/1/88 0:00,-84.2512,161.37598
5.2,1/1/88 0:00,-84.28629,161.3477
20.4,1/1/88 0:00,-84.2848,161.33438
5.4,1/1/88 0:00,-84.23511,161.46197
